"up"	"dbcode"	"pdbct"	"phmin"	"phmax"	"nonpolyct"	"phrange"	"name"
"http://purl.uniprot.org/uniprot/P46072"	"FRA1_VIBFI"	3	8.5	8.5	4	0	"Major NAD(P)H-flavin oxidoreductase"
"http://purl.uniprot.org/uniprot/P46084"	"HA33_CLOBO"	7	5.5	6.5	5	1	"Main hemagglutinin component"
"http://purl.uniprot.org/uniprot/P46085"	"HA70_CLOBO"	6	4.4	4.6	3	0.199999999999999	"Hemagglutinin components HA-22/23/53"
"http://purl.uniprot.org/uniprot/P46088"	"GST_OMMSL"	2	NA	NA	4	NA	"Glutathione S-transferase"
"http://purl.uniprot.org/uniprot/P46097"	"SYT2_MOUSE"	2	5.6	7.1	5	1.5	"Synaptotagmin-2"
"http://purl.uniprot.org/uniprot/P46100"	"ATRX_HUMAN"	7	6.1	7.5	3	1.4	"Transcriptional regulator ATRX"
"http://purl.uniprot.org/uniprot/P46107"	"PCP_BACAM"	3	6.5	6.9	2	0.4	"Pyrrolidone-carboxylate peptidase"
"http://purl.uniprot.org/uniprot/P46108"	"CRK_HUMAN"	3	NA	NA	0	NA	"Adapter molecule crk"
"http://purl.uniprot.org/uniprot/P46109"	"CRKL_HUMAN"	6	5.6	6.5	0	0.9	"Crk-like protein"
"http://purl.uniprot.org/uniprot/P46158"	"GLL2_CHICK"	2	NA	NA	0	NA	"Gallinacin-2"
"http://purl.uniprot.org/uniprot/P46237"	"GUNC_FUSOX"	4	6.5	7.5	5	1	"Endoglucanase type C"
"http://purl.uniprot.org/uniprot/P46275"	"F16P_PEA"	3	5	5	1	0	"Fructose-1,6-bisphosphatase, chloroplastic"
"http://purl.uniprot.org/uniprot/P46336"	"IOLS_BACSU"	2	9.86	10.37	4	0.51	"Protein IolS"
"http://purl.uniprot.org/uniprot/P46350"	"RXL7_BACSU"	2	6	6.5	5	0.5	"Ribosome-associated protein L7Ae-like"
"http://purl.uniprot.org/uniprot/P46379"	"BAG6_HUMAN"	3	5.6	8.5	3	2.9	"Large proline-rich protein BAG6"
"http://purl.uniprot.org/uniprot/P46390"	"SSB_MYCLE"	2	7.5	7.5	3	0	"Single-stranded DNA-binding protein"
"http://purl.uniprot.org/uniprot/P46422"	"GSTF2_ARATH"	4	7	7	6	0	"Glutathione S-transferase F2"
"http://purl.uniprot.org/uniprot/P46427"	"GSTP_ONCVO"	2	NA	NA	4	NA	"Glutathione S-transferase 2"
"http://purl.uniprot.org/uniprot/P46444"	"PLAS_ANASP"	2	7.5	7.5	3	0	"Plastocyanin"
"http://purl.uniprot.org/uniprot/P46467"	"VPS4B_MOUSE"	3	6	6	4	0	"Vacuolar protein sorting-associated protein 4B"
"http://purl.uniprot.org/uniprot/P46527"	"CDN1B_HUMAN"	2	8.5	8.5	3	0	"Cyclin-dependent kinase inhibitor 1B"
"http://purl.uniprot.org/uniprot/P46531"	"NOTC1_HUMAN"	19	4	8.5	8	4.5	"Neurogenic locus notch homolog protein 1"
"http://purl.uniprot.org/uniprot/P46580"	"ANM5_CAEEL"	2	7	7	3	0	"Protein arginine N-methyltransferase 5"
"http://purl.uniprot.org/uniprot/P46597"	"HIOM_HUMAN"	2	6.5	6.5	6	0	"Acetylserotonin O-methyltransferase"
"http://purl.uniprot.org/uniprot/P46655"	"SYEC_YEAST"	3	5.5	7.2	3	1.7	"Glutamate--tRNA ligase, cytoplasmic"
"http://purl.uniprot.org/uniprot/P46662"	"MERL_MOUSE"	2	6.8	7	1	0.2	"Merlin"
"http://purl.uniprot.org/uniprot/P46669"	"RPA43_YEAST"	6	7	7.8	5	0.8	"DNA-directed RNA polymerase I subunit RPA43"
"http://purl.uniprot.org/uniprot/P46672"	"G4P1_YEAST"	5	6	9	4	3	"tRNA-aminoacylation cofactor ARC1"
"http://purl.uniprot.org/uniprot/P46673"	"NUP85_YEAST"	4	6	8.5	0	2.5	"Nucleoporin NUP85"
"http://purl.uniprot.org/uniprot/P46674"	"SAC3_YEAST"	5	5.2	7	3	1.8	"Nuclear mRNA export protein SAC3"
"http://purl.uniprot.org/uniprot/P46675"	"STU2_YEAST"	2	5.6	5.9	3	0.300000000000001	"Protein STU2"
"http://purl.uniprot.org/uniprot/P46680"	"AIP1_YEAST"	2	7.5	7.5	2	0	"Actin-interacting protein 1"
"http://purl.uniprot.org/uniprot/P46776"	"RL27A_HUMAN"	2	8.5	8.5	3	0	"60S ribosomal protein L27a"
"http://purl.uniprot.org/uniprot/P46781"	"RS9_HUMAN"	3	NA	NA	3	NA	"40S ribosomal protein S9"
"http://purl.uniprot.org/uniprot/P46782"	"RS5_HUMAN"	3	NA	NA	3	NA	"40S ribosomal protein S5"
"http://purl.uniprot.org/uniprot/P46783"	"RS10_HUMAN"	3	NA	NA	3	NA	"40S ribosomal protein S10"
"http://purl.uniprot.org/uniprot/P46797"	"FER_THEMA"	2	NA	NA	2	NA	"Ferredoxin"
"http://purl.uniprot.org/uniprot/P46798"	"DNAA_THEMA"	2	7	7	3	0	"Chromosomal replication initiator protein DnaA"
"http://purl.uniprot.org/uniprot/P46799"	"TOP1_THEMA"	2	4.8	6	1	1.2	"DNA topoisomerase 1"
"http://purl.uniprot.org/uniprot/P46828"	"CCPA_BACME"	10	6.5	9.5	8	3	"Catabolite control protein A"
"http://purl.uniprot.org/uniprot/P46844"	"BIEA_RAT"	3	6.5	10.5	3	4	"Biliverdin reductase A"
"http://purl.uniprot.org/uniprot/P46849"	"RTCA_ECOLI"	7	5.5	6.5	13	1	"RNA 3'-terminal phosphate cyclase"
"http://purl.uniprot.org/uniprot/P46859"	"GNTK_ECOLI"	6	6	7.2	6	1.2	"Thermoresistant gluconokinase"
"http://purl.uniprot.org/uniprot/P46863"	"KL61_DROME"	3	NA	NA	7	NA	"Kinesin-like protein Klp61F"
"http://purl.uniprot.org/uniprot/P46881"	"PAOX_ARTGO"	50	6	8.7	26	2.7	"Phenylethylamine oxidase"
"http://purl.uniprot.org/uniprot/P46882"	"AOFN_ASPNG"	3	7	7.5	4	0.5	"Monoamine oxidase N"
"http://purl.uniprot.org/uniprot/P46883"	"AMO_ECOLI"	16	7.1	7.4	12	0.300000000000001	"Primary amine oxidase"
"http://purl.uniprot.org/uniprot/P46889"	"FTSK_ECOLI"	2	NA	NA	1	NA	"DNA translocase FtsK"
"http://purl.uniprot.org/uniprot/P46898"	"RL6_BACSU"	3	NA	NA	0	NA	"50S ribosomal protein L6"
"http://purl.uniprot.org/uniprot/P46899"	"RL18_BACSU"	2	NA	NA	0	NA	"50S ribosomal protein L18"
"http://purl.uniprot.org/uniprot/P46922"	"OPUAC_BACSU"	3	8.25	8.3	5	0.0500000000000007	"Glycine betaine-binding protein OpuAC"
"http://purl.uniprot.org/uniprot/P46925"	"PLM2_PLAFA"	19	4.5	7.5	13	3	"Plasmepsin-2"
"http://purl.uniprot.org/uniprot/P46930"	"MODE_ECOLI"	3	7.5	7.6	6	0.0999999999999996	NA
"http://purl.uniprot.org/uniprot/P46934"	"NEDD4_HUMAN"	11	6	9	5	3	"E3 ubiquitin-protein ligase NEDD4"
"http://purl.uniprot.org/uniprot/P46937"	"YAP1_HUMAN"	12	4.6	5	5	0.4	"Transcriptional coactivator YAP1"
"http://purl.uniprot.org/uniprot/P46939"	"UTRO_HUMAN"	2	5.5	7.6	1	2.1	"Utrophin"
"http://purl.uniprot.org/uniprot/P46940"	"IQGA1_HUMAN"	3	8.5	8.5	2	0	"Ras GTPase-activating-like protein IQGAP1"
"http://purl.uniprot.org/uniprot/P46947"	"CWC26_YEAST"	3	NA	NA	0	NA	"Pre-mRNA-splicing factor CWC26"
"http://purl.uniprot.org/uniprot/P46948"	"RRP41_YEAST"	4	6.5	8	9	1.5	"Exosome complex component SKI6"
"http://purl.uniprot.org/uniprot/P46973"	"HIT1_YEAST"	2	NA	NA	1	NA	"Protein HIT1"
"http://purl.uniprot.org/uniprot/P46976"	"GLYG_HUMAN"	12	5.6	8.5	11	2.9	"Glycogenin-1"
"http://purl.uniprot.org/uniprot/P47006"	"RPA34_YEAST"	5	7	7	5	0	"DNA-directed RNA polymerase I subunit RPA34"
"http://purl.uniprot.org/uniprot/P47016"	"NIT2_YEAST"	4	6.5	6.5	6	0	"Probable hydrolase NIT2"
"http://purl.uniprot.org/uniprot/P47017"	"LSM1_YEAST"	3	6.5	6.5	3	0	"Sm-like protein LSm1"
"http://purl.uniprot.org/uniprot/P47025"	"MDV1_YEAST"	3	6.8	8	1	1.2	"Mitochondrial division protein 1"
"http://purl.uniprot.org/uniprot/P47047"	"MTR4_YEAST"	2	6	8.5	3	2.5	"ATP-dependent RNA helicase DOB1"
"http://purl.uniprot.org/uniprot/P47068"	"BBC1_YEAST"	4	7	7	3	0	"Myosin tail region-interacting protein MTI1"
"http://purl.uniprot.org/uniprot/P47075"	"VTC4_YEAST"	4	5	7.5	8	2.5	"Vacuolar transporter chaperone 4"
"http://purl.uniprot.org/uniprot/P47076"	"RPC9_YEAST"	3	NA	NA	1	NA	"DNA-directed RNA polymerase III subunit RPC9"
"http://purl.uniprot.org/uniprot/P47093"	"LSM8_YEAST"	5	5.2	6.5	3	1.3	"U6 snRNA-associated Sm-like protein LSm8"
"http://purl.uniprot.org/uniprot/P47123"	"MOG1_YEAST"	2	6	6	1	0	"Nuclear import protein MOG1"
"http://purl.uniprot.org/uniprot/P47142"	"VPS25_YEAST"	2	6.5	7.4	1	0.9	"Vacuolar protein-sorting-associated protein 25"
"http://purl.uniprot.org/uniprot/P47160"	"ENT3_YEAST"	2	4	4	1	0	"Epsin-3"
"http://purl.uniprot.org/uniprot/P47204"	"FTSZ_PSEAE"	2	5.6	5.8	2	0.2	"Cell division protein FtsZ"
"http://purl.uniprot.org/uniprot/P47205"	"LPXC_PSEAE"	14	4.9	8.3	23	3.4	"UDP-3-O-acyl-N-acetylglucosamine deacetylase"
"http://purl.uniprot.org/uniprot/P47224"	"MSS4_HUMAN"	2	9	9	3	0	"Guanine nucleotide exchange factor MSS4"
"http://purl.uniprot.org/uniprot/P47228"	"BPHC_BURCE"	6	7.5	7.5	10	0	"Biphenyl-2,3-diol 1,2-dioxygenase"
"http://purl.uniprot.org/uniprot/P47229"	"BPHD_BURXL"	12	6.4	8.2	12	1.8	"2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate hydrolase"
"http://purl.uniprot.org/uniprot/P47244"	"PARF_PARTE"	2	4.6	4.6	4	0	"Phosphoglucomutase-1"
"http://purl.uniprot.org/uniprot/P47523"	"Y281_MYCGE"	2	6.29	7.6	2	1.31	"Uncharacterized protein MG281"
"http://purl.uniprot.org/uniprot/P47709"	"RP3A_RAT"	8	7.4	8	10	0.6	"Rabphilin-3A"
"http://purl.uniprot.org/uniprot/P47712"	"PA24A_HUMAN"	3	7.5	8.5	4	1	"Cytosolic phospholipase A2"
"http://purl.uniprot.org/uniprot/P47758"	"SRPRB_MOUSE"	2	5.5	5.5	3	0	"Signal recognition particle receptor subunit beta"
"http://purl.uniprot.org/uniprot/P47811"	"MK14_MOUSE"	25	6	7.86	20	1.86	"Mitogen-activated protein kinase 14"
"http://purl.uniprot.org/uniprot/P47813"	"IF1AX_HUMAN"	4	8.5	8.5	2	0	"Eukaryotic translation initiation factor 1A, X-chromosomal"
"http://purl.uniprot.org/uniprot/P47822"	"SRB7_YEAST"	2	7.5	8.5	0	1	"Mediator of RNA polymerase II transcription subunit 21"
"http://purl.uniprot.org/uniprot/P47863"	"AQP4_RAT"	3	6	6	2	0	"Aquaporin-4"
"http://purl.uniprot.org/uniprot/P47871"	"GLR_HUMAN"	4	6	8.5	4	2.5	"Glucagon receptor"
"http://purl.uniprot.org/uniprot/P47929"	"LEG7_HUMAN"	11	8.1	8.5	8	0.4	"Galectin-7"
"http://purl.uniprot.org/uniprot/P47934"	"CACP_MOUSE"	6	7.5	8.5	4	1	"Carnitine O-acetyltransferase"
"http://purl.uniprot.org/uniprot/P47974"	"TISD_HUMAN"	3	8	8.5	3	0.5	"mRNA decay activator protein ZFP36L2"
"http://purl.uniprot.org/uniprot/P47989"	"XDH_HUMAN"	2	5	6	11	1	"Xanthine dehydrogenase/oxidase"
"http://purl.uniprot.org/uniprot/P47992"	"XCL1_HUMAN"	6	6.1	6.1	1	0	"Lymphotactin"
"http://purl.uniprot.org/uniprot/P47998"	"CYSK1_ARATH"	3	4.5	8	4	3.5	"Cysteine synthase 1"
"http://purl.uniprot.org/uniprot/P48025"	"KSYK_MOUSE"	2	NA	NA	0	NA	"Tyrosine-protein kinase SYK"
"http://purl.uniprot.org/uniprot/P48026"	"SAT1_MOUSE"	2	6	9	3	3	"Diamine acetyltransferase 1"
"http://purl.uniprot.org/uniprot/P48052"	"CPB2_HUMAN"	2	8	8	2	0	"Carboxypeptidase A2"
"http://purl.uniprot.org/uniprot/P48059"	"LIMS1_HUMAN"	4	8	8	4	0	"LIM and senescent cell antigen-like-containing domain protein 1"
"http://purl.uniprot.org/uniprot/P48059"	"PINC_HUMAN"	5	NA	NA	1	NA	"LIM and senescent cell antigen-like-containing domain protein 1"
"http://purl.uniprot.org/uniprot/P48060"	"GLIP1_HUMAN"	2	6.5	6.5	3	0	"Glioma pathogenesis-related protein 1"
"http://purl.uniprot.org/uniprot/P48061"	"SDF1_HUMAN"	17	6.5	8.5	3	2	"Stromal cell-derived factor 1"
"http://purl.uniprot.org/uniprot/P48163"	"MAOX_HUMAN"	2	7.4	7.4	1	0	"NADP-dependent malic enzyme"
"http://purl.uniprot.org/uniprot/P48240"	"MTR3_YEAST"	3	6.5	6.7	8	0.2	"Exosome complex component MTR3"
"http://purl.uniprot.org/uniprot/P48286"	"RL22_THETH"	2	7	7	2	0	"50S ribosomal protein L22"
"http://purl.uniprot.org/uniprot/P48329"	"YCX8_CYAPA"	3	5.5	5.5	3	0	"Uncharacterized protein in petA-psaM intergenic region"
"http://purl.uniprot.org/uniprot/P48382"	"RFX5_HUMAN"	2	6.5	6.5	1	0	"DNA-binding protein RFX5"
"http://purl.uniprot.org/uniprot/P48424"	"THSA_THEAC"	4	3.5	5.6	6	2.1	"Thermosome subunit alpha"
"http://purl.uniprot.org/uniprot/P48425"	"THSB_THEAC"	3	5.6	9.1	4	3.5	"Thermosome subunit beta"
"http://purl.uniprot.org/uniprot/P48431"	"SOX2_HUMAN"	2	NA	NA	0	NA	"Transcription factor SOX-2"
"http://purl.uniprot.org/uniprot/P48449"	"ERG7_HUMAN"	2	NA	NA	5	NA	"Lanosterol synthase"
"http://purl.uniprot.org/uniprot/P48499"	"TPIS_LEIME"	8	4.5	5.85	10	1.35	"Triosephosphate isomerase"
"http://purl.uniprot.org/uniprot/P48510"	"DSK2_YEAST"	6	6.5	8.5	4	2	"Ubiquitin domain-containing protein DSK2"
"http://purl.uniprot.org/uniprot/P48515"	"IF2_THET8"	7	5.4	8	6	2.6	"Translation initiation factor IF-2"
"http://purl.uniprot.org/uniprot/P48534"	"APX1_PEA"	2	6	6	3	0	"L-ascorbate peroxidase, cytosolic"
"http://purl.uniprot.org/uniprot/P48542"	"IRK6_MOUSE"	6	6	7.25	4	1.25	"G protein-activated inward rectifier potassium channel 2"
"http://purl.uniprot.org/uniprot/P48546"	"GIPR_HUMAN"	2	7.2	9	3	1.8	"Gastric inhibitory polypeptide receptor"
"http://purl.uniprot.org/uniprot/P48551"	"INAR2_HUMAN"	7	6.5	8.5	3	2	"Interferon alpha/beta receptor 2"
"http://purl.uniprot.org/uniprot/P48552"	"NRIP1_HUMAN"	4	7.2	8	4	0.8	"Nuclear receptor-interacting protein 1"
"http://purl.uniprot.org/uniprot/P48589"	"RS12_YEAST"	6	NA	NA	4	NA	"40S ribosomal protein S12"
"http://purl.uniprot.org/uniprot/P48598"	"IF4E_DROME"	8	4	8.5	6	4.5	"Eukaryotic translation initiation factor 4E"
"http://purl.uniprot.org/uniprot/P48607"	"SPZ_DROME"	4	7.5	8	4	0.5	"Protein spaetzle"
"http://purl.uniprot.org/uniprot/P48632"	"FPVA_PSEAE"	10	4.6	6.5	5	1.9	"Ferripyoverdine receptor"
"http://purl.uniprot.org/uniprot/P48635"	"CPXQ_SACEN"	5	6.5	8.5	7	2	"Erythromycin C-12 hydroxylase"
"http://purl.uniprot.org/uniprot/P48650"	"PA2N_ECHCA"	3	5.6	8.5	3	2.9	"Basic phospholipase A2 homolog ecarpholin S"
"http://purl.uniprot.org/uniprot/P48728"	"GCST_HUMAN"	2	5.6	5.6	3	0	"Aminomethyltransferase, mitochondrial"
"http://purl.uniprot.org/uniprot/P48730"	"KC1D_HUMAN"	9	5	5	11	0	"Casein kinase I isoform delta"
"http://purl.uniprot.org/uniprot/P48736"	"P11G_HUMAN"	3	6.3	7.25	4	0.95	"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform"
"http://purl.uniprot.org/uniprot/P48736"	"PK3CG_HUMAN"	75	7	8.6	77	1.6	"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform"
"http://purl.uniprot.org/uniprot/P48740"	"MASP1_HUMAN"	6	4.7	7.5	4	2.8	"Mannan-binding lectin serine protease 1"
"http://purl.uniprot.org/uniprot/P48781"	"HMFA_METFE"	2	6.5	6.5	3	0	"DNA-binding protein HMf-1"
"http://purl.uniprot.org/uniprot/P48816"	"LYS_BOMMO"	2	6.7	6.7	1	0	"Lysozyme"
"http://purl.uniprot.org/uniprot/P48825"	"BGL1_ASPAC"	7	4.8	4.8	13	0	"Beta-glucosidase 1"
"http://purl.uniprot.org/uniprot/P48836"	"VATG_YEAST"	7	6	6	3	0	"V-type proton ATPase subunit G"
"http://purl.uniprot.org/uniprot/P48842"	"GANA_ASPAC"	2	7.5	7.5	2	0	"Arabinogalactan endo-beta-1,4-galactanase"
"http://purl.uniprot.org/uniprot/P48845"	"DEXT_PENMI"	2	5.5	5.5	1	0	"Dextranase"
"http://purl.uniprot.org/uniprot/P49012"	"LIG2_PHACH"	2	NA	NA	7	NA	"Ligninase LG2"
"http://purl.uniprot.org/uniprot/P49017"	"COQ5_YEAST"	2	5.6	7	3	1.4	"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial"
"http://purl.uniprot.org/uniprot/P49023"	"PAXI_HUMAN"	8	4.5	8.5	8	4	"Paxillin"
"http://purl.uniprot.org/uniprot/P49024"	"PAXI_CHICK"	4	6	6	0	0	"Paxillin"
"http://purl.uniprot.org/uniprot/P49028"	"MGN_DROME"	3	5.8	7.5	6	1.7	"Protein mago nashi"
"http://purl.uniprot.org/uniprot/P49040"	"SUS1_ARATH"	3	5.8	6.1	8	0.3	"Sucrose synthase 1"
"http://purl.uniprot.org/uniprot/P49050"	"NIA_PICAN"	2	NA	NA	5	NA	"Nitrate reductase [NADPH]"
"http://purl.uniprot.org/uniprot/P49053"	"PRXC_CURIN"	10	8	8	5	0	"Vanadium chloroperoxidase"
"http://purl.uniprot.org/uniprot/P49054"	"PAM_STRPY"	2	6	6	1	0	"Plasminogen-binding group A streptococcal M-like protein PAM"
"http://purl.uniprot.org/uniprot/P49121"	"PA2M_AGKCL"	3	6.5	8.5	4	2	"Basic phospholipase A2 homolog MT1"
"http://purl.uniprot.org/uniprot/P49137"	"MAPK2_HUMAN"	24	4.2	8.5	23	4.3	"MAP kinase-activated protein kinase 2"
"http://purl.uniprot.org/uniprot/P49166"	"RL37A_YEAST"	10	NA	NA	5	NA	"60S ribosomal protein L37-A"
"http://purl.uniprot.org/uniprot/P49167"	"RL38_YEAST"	10	NA	NA	5	NA	"60S ribosomal protein L38"
"http://purl.uniprot.org/uniprot/P49171"	"RS26_PIG"	2	NA	NA	2	NA	"40S ribosomal protein S26"
"http://purl.uniprot.org/uniprot/P49228"	"RL32_DEIRA"	21	7.8	7.8	21	0	"50S ribosomal protein L32"
"http://purl.uniprot.org/uniprot/P49235"	"BGLC_MAIZE"	9	5.6	7.5	7	1.9	"4-hydroxy-7-methoxy-3-oxo-3,4-dihydro-2H-1,4-benzoxazin-2-yl glucoside beta-D-glucosidase 1, chloroplastic"
"http://purl.uniprot.org/uniprot/P49256"	"LMAN2_CANFA"	5	6	6.5	5	0.5	"Vesicular integral-membrane protein VIP36"
"http://purl.uniprot.org/uniprot/P49257"	"LMAN1_HUMAN"	7	5.5	7	6	1.5	"Protein ERGIC-53"
"http://purl.uniprot.org/uniprot/P49258"	"CALL_DROME"	3	NA	NA	1	NA	"Calmodulin-related protein 97A"
"http://purl.uniprot.org/uniprot/P49278"	"ALL2_DERPT"	2	4.6	5.6	1	1	"Mite group 2 allergen Der p 2"
"http://purl.uniprot.org/uniprot/P49302"	"COA1_POVMP"	5	4	8	1	4	"Capsid protein VP1"
"http://purl.uniprot.org/uniprot/P49327"	"FAS_HUMAN"	7	4.3	8.5	9	4.2	"Fatty acid synthase"
"http://purl.uniprot.org/uniprot/P49336"	"CDK8_HUMAN"	11	6.9	6.9	16	0	"Cyclin-dependent kinase 8"
"http://purl.uniprot.org/uniprot/P49342"	"ICAL_CERAE"	2	5.5	6.2	2	0.7	NA
"http://purl.uniprot.org/uniprot/P49354"	"PFTA_HUMAN"	13	5.2	5.7	17	0.5	"Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha"
"http://purl.uniprot.org/uniprot/P49356"	"PFTB_HUMAN"	13	5.2	5.7	17	0.5	"Protein farnesyltransferase subunit beta"
"http://purl.uniprot.org/uniprot/P49366"	"DHYS_HUMAN"	4	4.5	8	3	3.5	"Deoxyhypusine synthase"
"http://purl.uniprot.org/uniprot/P49406"	"RM19_HUMAN"	2	NA	NA	4	NA	"39S ribosomal protein L19, mitochondrial"
"http://purl.uniprot.org/uniprot/P49410"	"EFTU_BOVIN"	2	7.2	7.6	3	0.399999999999999	"Elongation factor Tu, mitochondrial"
"http://purl.uniprot.org/uniprot/P49418"	"AMPH_HUMAN"	4	6.2	9	4	2.8	"Amphiphysin"
"http://purl.uniprot.org/uniprot/P49424"	"MANA_PSEFL"	2	6.5	6.5	4	0	"Mannan endo-1,4-beta-mannosidase"
"http://purl.uniprot.org/uniprot/P49427"	"UB2R1_HUMAN"	3	7	8.5	2	1.5	"Ubiquitin-conjugating enzyme E2 R1"
"http://purl.uniprot.org/uniprot/P49435"	"APT1_YEAST"	2	5.5	7.5	2	2	"Adenine phosphoribosyltransferase 1"
"http://purl.uniprot.org/uniprot/P49450"	"CENPA_HUMAN"	5	6	8	4	2	"Histone H3-like centromeric protein A"
"http://purl.uniprot.org/uniprot/P49458"	"SRP09_HUMAN"	4	4.6	6.4	5	1.8	"Signal recognition particle 9 kDa protein"
"http://purl.uniprot.org/uniprot/P49458"	"SR09_HUMAN"	2	5	7	3	2	"Signal recognition particle 9 kDa protein"
"http://purl.uniprot.org/uniprot/P49591"	"SYSC_HUMAN"	4	7	7	6	0	"Serine--tRNA ligase, cytoplasmic"
"http://purl.uniprot.org/uniprot/P49597"	"P2C56_ARATH"	3	5	5.5	5	0.5	"Protein phosphatase 2C 56"
"http://purl.uniprot.org/uniprot/P49610"	"STRH_STRPN"	15	NA	NA	17	NA	"Beta-N-acetylhexosaminidase"
"http://purl.uniprot.org/uniprot/P49626"	"RL4B_YEAST"	3	NA	NA	0	NA	"60S ribosomal protein L4-B"
"http://purl.uniprot.org/uniprot/P49631"	"RL43_YEAST"	2	NA	NA	0	NA	NA
"http://purl.uniprot.org/uniprot/P49638"	"TTPA_HUMAN"	3	5.6	8.1	4	2.5	"Alpha-tocopherol transfer protein"
"http://purl.uniprot.org/uniprot/P49642"	"PRI1_HUMAN"	7	4.5	8.5	8	4	"DNA primase small subunit"
"http://purl.uniprot.org/uniprot/P49643"	"PRI2_HUMAN"	6	6.5	8.5	8	2	"DNA primase large subunit"
"http://purl.uniprot.org/uniprot/P49674"	"KC1E_HUMAN"	2	7.5	7.5	3	0	"Casein kinase I isoform epsilon"
"http://purl.uniprot.org/uniprot/P49687"	"NU145_YEAST"	7	5.7	8.3	2	2.6	"Nucleoporin NUP145"
"http://purl.uniprot.org/uniprot/P49711"	"CTCF_HUMAN"	2	NA	NA	1	NA	"Transcriptional repressor CTCF"
"http://purl.uniprot.org/uniprot/P49720"	"PSB3_HUMAN"	3	7.2	7.2	3	0	"Proteasome subunit beta type-3"
"http://purl.uniprot.org/uniprot/P49721"	"PSB2_HUMAN"	3	7.2	7.2	3	0	"Proteasome subunit beta type-2"
"http://purl.uniprot.org/uniprot/P49722"	"PSA2_MOUSE"	4	7.4	7.4	5	0	"Proteasome subunit alpha type-2"
"http://purl.uniprot.org/uniprot/P49723"	"RIR4_YEAST"	3	4.9	7.5	3	2.6	"Ribonucleoside-diphosphate reductase small chain 2"
"http://purl.uniprot.org/uniprot/P49748"	"ACADV_HUMAN"	2	7	7.5	5	0.5	"Very long-chain specific acyl-CoA dehydrogenase, mitochondrial"
"http://purl.uniprot.org/uniprot/P49759"	"CLK1_HUMAN"	2	7	9	3	2	"Dual specificity protein kinase CLK1"
"http://purl.uniprot.org/uniprot/P49761"	"CLK3_HUMAN"	5	5.5	7.5	8	2	"Dual specificity protein kinase CLK3"
"http://purl.uniprot.org/uniprot/P49763"	"PLGF_HUMAN"	2	6	6.5	3	0.5	"Placenta growth factor"
"http://purl.uniprot.org/uniprot/P49765"	"VEGFB_HUMAN"	3	6.8	8	3	1.2	"Vascular endothelial growth factor B"
"http://purl.uniprot.org/uniprot/P49767"	"VEGFC_HUMAN"	3	4.6	9	4	4.4	"Vascular endothelial growth factor C"
"http://purl.uniprot.org/uniprot/P49771"	"FLT3L_HUMAN"	3	6	7	3	1	"Fms-related tyrosine kinase 3 ligand"
"http://purl.uniprot.org/uniprot/P49773"	"HINT1_HUMAN"	10	5.5	7.5	8	2	"Histidine triad nucleotide-binding protein 1"
"http://purl.uniprot.org/uniprot/P49785"	"SP3AH_BACSU"	2	4.5	5.6	2	1.1	"Stage III sporulation protein AH"
"http://purl.uniprot.org/uniprot/P49789"	"FHIT_HUMAN"	8	6.5	7.5	7	1	"Bis(5'-adenosyl)-triphosphatase"
"http://purl.uniprot.org/uniprot/P49790"	"NU153_HUMAN"	4	NA	NA	1	NA	"Nuclear pore complex protein Nup153"
"http://purl.uniprot.org/uniprot/P49791"	"NU153_RAT"	8	5.5	6.5	5	1	"Nuclear pore complex protein Nup153"
"http://purl.uniprot.org/uniprot/P49792"	"RBP2_HUMAN"	10	5	8.3	6	3.3	"E3 SUMO-protein ligase RanBP2"
"http://purl.uniprot.org/uniprot/P49796"	"RGS3_HUMAN"	3	6.5	7	2	0.5	"Regulator of G-protein signaling 3"
"http://purl.uniprot.org/uniprot/P49799"	"RGS4_RAT"	3	5.3	5.3	5	0	"Regulator of G-protein signaling 4"
"http://purl.uniprot.org/uniprot/P49802"	"RGS7_HUMAN"	2	5.5	5.5	2	0	"Regulator of G-protein signaling 7"
"http://purl.uniprot.org/uniprot/P49841"	"KG3B_HUMAN"	6	7.5	7.5	11	0	"Glycogen synthase kinase-3 beta"
"http://purl.uniprot.org/uniprot/P49841"	"GSK3B_HUMAN"	54	4	9.2	66	5.2	"Glycogen synthase kinase-3 beta"
"http://purl.uniprot.org/uniprot/P49850"	"MUTL_BACSU"	3	7	9	2	2	"DNA mismatch repair protein MutL"
"http://purl.uniprot.org/uniprot/P49861"	"COAT_BPHK7"	11	4.1	9	2	4.9	"Major capsid protein"
"http://purl.uniprot.org/uniprot/P49862"	"KLK7_HUMAN"	5	6	7	5	1	"Kallikrein-7"
"http://purl.uniprot.org/uniprot/P49863"	"GRAK_HUMAN"	2	8.4	8.4	1	0	"Granzyme K"
"http://purl.uniprot.org/uniprot/P49888"	"ST1E1_HUMAN"	5	6	7.5	9	1.5	"Estrogen sulfotransferase"
